,"Type","Date","Num","Memo","Name","Item","Qty","U/M","Sales Price","Amount","Balance"
"ALBERTSONS SAFEWAY",,,,,,,,,,,""
"JEWEL OSCO",,,,,,,,,,,""
,"Invoice","10/11/2022","523735","810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL3465","LISSL202-AY (810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286))",27,"EA",4.00,108.00,176.00
,"Invoice","10/11/2022","523735","810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL3465","LISSL203-AY (810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286))",4,"EA",4.00,16.00,192.00
"Total JEWEL3465",,,,,,,48,,,192.00,192.00
"JEWEL3466",,,,,,,,,,,""
,"Invoice","11/08/2022","528028","810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL3466","LISSL201-AY (810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286))",17,"EA",4.00,68.00,68.00
,"Invoice","11/08/2022","528028","810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL3466","LISSL202-AY (810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286))",27,"EA",4.00,108.00,176.00
,"Invoice","11/08/2022","528028","810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL3466","LISSL203-AY (810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286))",4,"EA",4.00,16.00,192.00
"Total JEWEL3466",,,,,,,48,,,192.00,192.00
"JEWEL3474",,,,,,,,,,,""
,"Invoice","10/24/2022","524527","810312-023846 / #23846 PRINTED JEGGING S-M (J4660)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL3474","LIPDJ301-AY (810312-023846 / #23846 PRINTED JEGGING S-M (J4660))",13,"EA",10.50,136.50,136.50
,"Invoice","10/24/2022","524527","810312-023853/ #23853 PRINTED JEGGING L-XL (J4660)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL3474","LIPDJ302-AY (810312-023853/ #23853 PRINTED JEGGING L-XL (J4660))",23,"EA",10.50,241.50,378.00
,"Invoice","10/24/2022","524527","810312-023860/ #23860 PRINTED JEGGING 2XL-3XL (J4660)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL3474","LIPDJ303-AY (810312-023860/ #23860 PRINTED JEGGING 2XL-3XL (J4660))",4,"EA",10.50,42.00,420.00
"Total JEWEL3474",,,,,,,40,,,420.00,420.00
"JEWEL3475",,,,,,,,,,,""
,"Invoice","10/04/2022","522784","810312-023846 / #23846 PRINTED JEGGING S-M (J4660)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL3475","LIPDJ301-AY (810312-023846 / #23846 PRINTED JEGGING S-M (J4660))",13,"EA",10.50,136.50,136.50
,"Invoice","10/04/2022","522784","810312-023853/ #23853 PRINTED JEGGING L-XL (J4660)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL3475","LIPDJ302-AY (810312-023853/ #23853 PRINTED JEGGING L-XL (J4660))",23,"EA",10.50,241.50,378.00
,"Invoice","10/04/2022","522784","810312-023860/ #23860 PRINTED JEGGING 2XL-3XL (J4660)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL3475","LIPDJ303-AY (810312-023860/ #23860 PRINTED JEGGING 2XL-3XL (J4660))",4,"EA",10.50,42.00,420.00
,"Credit Memo","10/16/2022","523906","810312-020456 / #20456 SEAMLESS FLEECE LEGGINGS","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL3475","GMSFL1010-FW (810312-020456 / #20456 SEAMLESS FLEECE LEGGINGS)",-25,,3.75,-93.75,326.25
"Total JEWEL3475",,,,,,,15,,,326.25,326.25
"JEWEL3479",,,,,,,,,,,""
,"Invoice","10/11/2022","523726","810312-023723 / #23723 ORIGINAL DENIM JEGGING S-M (J3047)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL3479","LIODJ401-AY (810312-023723 / #23723 ORIGINAL DENIM JEGGING S-M (J3047))",13,"EA",10.50,136.50,136.50
,"Invoice","10/11/2022","523726","810312-023730 / #23730 ORIGINAL DENIM JEGGING L-XL (J3047)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL3479","LIODJ402-AY (810312-023730 / #23730 ORIGINAL DENIM JEGGING L-XL (J3047))",23,"EA",10.50,241.50,378.00
,"Invoice","10/11/2022","523726","810312-023747 / #23747 ORIGINAL DENIM JEGGING 2XL-3XL (J3047)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL3479","LIODJ403-AY (810312-023747 / #23747 ORIGINAL DENIM JEGGING 2XL-3XL (J3047))",4,"EA",10.50,42.00,420.00
"Total JEWEL3479",,,,,,,40,,,420.00,420.00
"JEWEL3484",,,,,,,,,,,""
,"Invoice","11/01/2022","527203","810312-023235 / #23235 HIGH RISE ATHLETIC LEGGINGS","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL3484","GMHRAL100-AY (810312-023235 / #23235 HIGH RISE ATHLETIC LEGGINGS)",48,"EA",8.00,384.00,384.00
"Total JEWEL3484",,,,,,,48,,,384.00,384.00
"JEWEL3486",,,,,,,,,,,""
,"Credit Memo","10/16/2022","523907","810312-020456 / #20456 SEAMLESS FLEECE LEGGINGS","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL3486","GMSFL1010-FW (810312-020456 / #20456 SEAMLESS FLEECE LEGGINGS)",-25,,3.75,-93.75,-93.75
,"Credit Memo","10/16/2022","523907","810312-023365 / #23365 PRINTED DISP FACE MASK - ADULT (M6572)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL3486","LIPDFM102-AY (810312-023365 / #23365 PRINTED DISP FACE MASK - ADULT (M6572))",-10,,2.30,-23.00,-116.75
"Total JEWEL3486",,,,,,,-35,,,-116.75,-116.75
"JEWEL3495",,,,,,,,,,,""
,"Invoice","11/01/2022","527200","810312-023235 / #23235 HIGH RISE ATHLETIC LEGGINGS","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL3495","GMHRAL100-AY (810312-023235 / #23235 HIGH RISE ATHLETIC LEGGINGS)",48,"EA",8.00,384.00,384.00
"Total JEWEL3495",,,,,,,48,,,384.00,384.00
"JEWEL3515",,,,,,,,,,,""
,"Invoice","11/01/2022","527189","810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL3515","LISSL201-AY (810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286))",17,"EA",4.00,68.00,68.00
,"Invoice","11/01/2022","527189","810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL3515","LISSL202-AY (810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286))",27,"EA",4.00,108.00,176.00
,"Invoice","11/01/2022","527189","810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL3515","LISSL203-AY (810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286))",4,"EA",4.00,16.00,192.00
"Total JEWEL3515",,,,,,,48,,,192.00,192.00
"JEWEL362",,,,,,,,,,,""
,"Invoice","10/04/2022","522783","810312-023846 / #23846 PRINTED JEGGING S-M (J4660)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL362","LIPDJ301-AY (810312-023846 / #23846 PRINTED JEGGING S-M (J4660))",13,"EA",10.50,136.50,136.50
,"Invoice","10/04/2022","522783","810312-023853/ #23853 PRINTED JEGGING L-XL (J4660)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL362","LIPDJ302-AY (810312-023853/ #23853 PRINTED JEGGING L-XL (J4660))",23,"EA",10.50,241.50,378.00
,"Invoice","10/04/2022","522783","810312-023860/ #23860 PRINTED JEGGING 2XL-3XL (J4660)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL362","LIPDJ303-AY (810312-023860/ #23860 PRINTED JEGGING 2XL-3XL (J4660))",4,"EA",10.50,42.00,420.00
,"Invoice","10/24/2022","524533","810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL362","LISSL201-AY (810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286))",17,"EA",4.00,68.00,488.00
,"Invoice","10/24/2022","524533","810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL362","LISSL202-AY (810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286))",27,"EA",4.00,108.00,596.00
,"Invoice","10/24/2022","524533","810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL362","LISSL203-AY (810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286))",4,"EA",4.00,16.00,612.00
"Total JEWEL362",,,,,,,88,,,612.00,612.00
"JEWEL3730",,,,,,,,,,,""
,"Invoice","11/01/2022","527192","810312-023723 / #23723 ORIGINAL DENIM JEGGING S-M (J3047)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL3730","LIODJ401-AY (810312-023723 / #23723 ORIGINAL DENIM JEGGING S-M (J3047))",13,"EA",10.50,136.50,136.50
,"Invoice","11/01/2022","527192","810312-023730 / #23730 ORIGINAL DENIM JEGGING L-XL (J3047)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL3730","LIODJ402-AY (810312-023730 / #23730 ORIGINAL DENIM JEGGING L-XL (J3047))",23,"EA",10.50,241.50,378.00
,"Invoice","11/01/2022","527192","810312-023747 / #23747 ORIGINAL DENIM JEGGING 2XL-3XL (J3047)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL3730","LIODJ403-AY (810312-023747 / #23747 ORIGINAL DENIM JEGGING 2XL-3XL (J3047))",4,"EA",10.50,42.00,420.00
"Total JEWEL3730",,,,,,,40,,,420.00,420.00
"JEWEL3741",,,,,,,,,,,""
,"Invoice","10/17/2022","524039","810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL3741","LISSL301-AY (810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316))",17,"EA",4.00,68.00,68.00
,"Invoice","10/17/2022","524039","810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL3741","LISSL302-AY (810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316))",27,"EA",4.00,108.00,176.00
,"Invoice","10/17/2022","524039","810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL3741","LISSL303-AY (810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316))",4,"EA",4.00,16.00,192.00
"Total JEWEL3741",,,,,,,48,,,192.00,192.00
"JEWEL3770",,,,,,,,,,,""
,"Invoice","10/11/2022","523733","810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL3770","LISSL201-AY (810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286))",17,"EA",4.00,68.00,68.00
,"Invoice","10/11/2022","523733","810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL3770","LISSL202-AY (810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286))",27,"EA",4.00,108.00,176.00
,"Invoice","10/11/2022","523733","810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL3770","LISSL203-AY (810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286))",4,"EA",4.00,16.00,192.00
,"Invoice","10/24/2022","524526","810312-023723 / #23723 ORIGINAL DENIM JEGGING S-M (J3047)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL3770","LIODJ401-AY (810312-023723 / #23723 ORIGINAL DENIM JEGGING S-M (J3047))",13,"EA",10.50,136.50,328.50
,"Invoice","10/24/2022","524526","810312-023730 / #23730 ORIGINAL DENIM JEGGING L-XL (J3047)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL3770","LIODJ402-AY (810312-023730 / #23730 ORIGINAL DENIM JEGGING L-XL (J3047))",23,"EA",10.50,241.50,570.00
,"Invoice","10/24/2022","524526","810312-023747 / #23747 ORIGINAL DENIM JEGGING 2XL-3XL (J3047)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL3770","LIODJ403-AY (810312-023747 / #23747 ORIGINAL DENIM JEGGING 2XL-3XL (J3047))",4,"EA",10.50,42.00,612.00
,"Invoice","11/08/2022","528027","810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL3770","LISSL301-AY (810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316))",17,"EA",4.00,68.00,680.00
,"Invoice","11/08/2022","528027","810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL3770","LISSL302-AY (810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316))",27,"EA",4.00,108.00,788.00
,"Invoice","11/08/2022","528027","810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL3770","LISSL303-AY (810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316))",4,"EA",4.00,16.00,804.00
"Total JEWEL3770",,,,,,,136,,,804.00,804.00
"JEWEL3776",,,,,,,,,,,""
,"Invoice","11/01/2022","527197","810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL3776","LISSL301-AY (810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316))",17,"EA",4.00,68.00,68.00
,"Invoice","11/01/2022","527197","810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL3776","LISSL302-AY (810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316))",27,"EA",4.00,108.00,176.00
,"Invoice","11/01/2022","527197","810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL3776","LISSL303-AY (810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316))",4,"EA",4.00,16.00,192.00
"Total JEWEL3776",,,,,,,48,,,192.00,192.00
"JEWEL4029",,,,,,,,,,,""
,"Invoice","10/11/2022","523737","810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL4029","LISSL201-AY (810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286))",17,"EA",4.00,68.00,68.00
,"Invoice","10/11/2022","523737","810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL4029","LISSL202-AY (810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286))",27,"EA",4.00,108.00,176.00
,"Invoice","10/11/2022","523737","810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL4029","LISSL203-AY (810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286))",4,"EA",4.00,16.00,192.00
"Total JEWEL4029",,,,,,,48,,,192.00,192.00
"JEWEL4057",,,,,,,,,,,""
,"Invoice","10/24/2022","524537","810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL4057","LISSL301-AY (810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316))",17,"EA",4.00,68.00,68.00
,"Invoice","10/24/2022","524537","810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL4057","LISSL302-AY (810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316))",27,"EA",4.00,108.00,176.00
,"Invoice","10/24/2022","524537","810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL4057","LISSL303-AY (810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316))",4,"EA",4.00,16.00,192.00
"Total JEWEL4057",,,,,,,48,,,192.00,192.00
"JEWEL4268",,,,,,,,,,,""
,"Invoice","11/01/2022","527191","810312-023846 / #23846 PRINTED JEGGING S-M (J4660)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL4268","LIPDJ301-AY (810312-023846 / #23846 PRINTED JEGGING S-M (J4660))",13,"EA",10.50,136.50,136.50
,"Invoice","11/01/2022","527191","810312-023853/ #23853 PRINTED JEGGING L-XL (J4660)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL4268","LIPDJ302-AY (810312-023853/ #23853 PRINTED JEGGING L-XL (J4660))",23,"EA",10.50,241.50,378.00
,"Invoice","11/01/2022","527191","810312-023860/ #23860 PRINTED JEGGING 2XL-3XL (J4660)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL4268","LIPDJ303-AY (810312-023860/ #23860 PRINTED JEGGING 2XL-3XL (J4660))",4,"EA",10.50,42.00,420.00
"Total JEWEL4268",,,,,,,40,,,420.00,420.00
"JEWEL52",,,,,,,,,,,""
,"Invoice","10/11/2022","523734","810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL52","LISSL201-AY (810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286))",17,"EA",4.00,68.00,68.00
,"Invoice","10/11/2022","523734","810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL52","LISSL202-AY (810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286))",27,"EA",4.00,108.00,176.00
,"Invoice","10/11/2022","523734","810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL52","LISSL203-AY (810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286))",4,"EA",4.00,16.00,192.00
"Total JEWEL52",,,,,,,48,,,192.00,192.00
"JEWEL59",,,,,,,,,,,""
,"Invoice","10/24/2022","524538","810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL59","LISSL301-AY (810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316))",17,"EA",4.00,68.00,68.00
,"Invoice","10/24/2022","524538","810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL59","LISSL302-AY (810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316))",27,"EA",4.00,108.00,176.00
,"Invoice","10/24/2022","524538","810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL59","LISSL303-AY (810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316))",4,"EA",4.00,16.00,192.00
"Total JEWEL59",,,,,,,48,,,192.00,192.00
"JEWEL63",,,,,,,,,,,""
,"Invoice","11/01/2022","527196","810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL63","LISSL301-AY (810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316))",17,"EA",4.00,68.00,68.00
,"Invoice","11/01/2022","527196","810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL63","LISSL302-AY (810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316))",27,"EA",4.00,108.00,176.00
,"Invoice","11/01/2022","527196","810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL63","LISSL303-AY (810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316))",4,"EA",4.00,16.00,192.00
"Total JEWEL63",,,,,,,48,,,192.00,192.00
"JEWEL68",,,,,,,,,,,""
,"Invoice","10/24/2022","524542","810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL68","LISSL301-AY (810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316))",17,"EA",4.00,68.00,68.00
,"Invoice","10/24/2022","524542","810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL68","LISSL302-AY (810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316))",27,"EA",4.00,108.00,176.00
,"Invoice","10/24/2022","524542","810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL68","LISSL303-AY (810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316))",4,"EA",4.00,16.00,192.00
"Total JEWEL68",,,,,,,48,,,192.00,192.00
"JEWEL754",,,,,,,,,,,""
,"Invoice","10/11/2022","523727","810312-023723 / #23723 ORIGINAL DENIM JEGGING S-M (J3047)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL754","LIODJ401-AY (810312-023723 / #23723 ORIGINAL DENIM JEGGING S-M (J3047))",13,"EA",10.50,136.50,136.50
,"Invoice","10/11/2022","523727","810312-023730 / #23730 ORIGINAL DENIM JEGGING L-XL (J3047)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL754","LIODJ402-AY (810312-023730 / #23730 ORIGINAL DENIM JEGGING L-XL (J3047))",23,"EA",10.50,241.50,378.00
,"Invoice","10/11/2022","523727","810312-023747 / #23747 ORIGINAL DENIM JEGGING 2XL-3XL (J3047)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL754","LIODJ403-AY (810312-023747 / #23747 ORIGINAL DENIM JEGGING 2XL-3XL (J3047))",4,"EA",10.50,42.00,420.00
"Total JEWEL754",,,,,,,40,,,420.00,420.00
"JEWEL76",,,,,,,,,,,""
,"Invoice","10/04/2022","522788","810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL76","LISSL301-AY (810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316))",17,"EA",4.00,68.00,68.00
,"Invoice","10/04/2022","522788","810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL76","LISSL302-AY (810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316))",27,"EA",4.00,108.00,176.00
,"Invoice","10/04/2022","522788","810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL76","LISSL303-AY (810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316))",4,"EA",4.00,16.00,192.00
,"Invoice","11/08/2022","528024","810312-023235 / #23235 HIGH RISE ATHLETIC LEGGINGS","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL76","GMHRAL100-AY (810312-023235 / #23235 HIGH RISE ATHLETIC LEGGINGS)",48,"EA",8.00,384.00,576.00
"Total JEWEL76",,,,,,,96,,,576.00,576.00
"JEWEL81",,,,,,,,,,,""
,"Credit Memo","10/16/2022","523908","810312-020456 / #20456 SEAMLESS FLEECE LEGGINGS","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL81","GMSFL1010-FW (810312-020456 / #20456 SEAMLESS FLEECE LEGGINGS)",-22,,3.75,-82.50,-82.50
,"Credit Memo","10/16/2022","523908","810312-023365 / #23365 PRINTED DISP FACE MASK - ADULT (M6572)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL81","LIPDFM102-AY (810312-023365 / #23365 PRINTED DISP FACE MASK - ADULT (M6572))",-4,,2.30,-9.20,-91.70
"Total JEWEL81",,,,,,,-26,,,-91.70,-91.70
"JEWEL86",,,,,,,,,,,""
,"Invoice","10/04/2022","522787","810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL86","LISSL201-AY (810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286))",17,"EA",4.00,68.00,68.00
,"Invoice","10/04/2022","522787","810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL86","LISSL202-AY (810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286))",27,"EA",4.00,108.00,176.00
,"Invoice","10/04/2022","522787","810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286)","ALBERTSONS SAFEWAY:JEWEL OSCO:JEWEL86","LISSL203-AY (810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286))",4,"EA",4.00,16.00,192.00
"Total JEWEL86",,,,,,,48,,,192.00,192.00
"Total JEWEL OSCO",,,,,,,2637,,,17824.85,17824.85
"Total ALBERTSONS SAFEWAY",,,,,,,2637,,,17824.85,17824.85
"TOTAL",,,,,,,2637,,,17824.85,17824.85
