,"Type","Date","Num","Memo","Name","Item","Qty","U/M","Sales Price","Amount","Balance"
"ALBERTSONS SAFEWAY",,,,,,,,,,,""
"ALBERTSONS DENVER",,,,,,,,,,,""
,"Invoice","10/13/2022","523803","810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316)","ALBERTSONS SAFEWAY:ALBERTSONS DENVER:ALBDV876","LISSL303-AY (810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316))",4,"EA",4.00,16.00,192.00
,"Invoice","10/13/2022","523803","810312-023723 / #23723 ORIGINAL DENIM JEGGING S-M (J3047)","ALBERTSONS SAFEWAY:ALBERTSONS DENVER:ALBDV876","LIODJ401-AY (810312-023723 / #23723 ORIGINAL DENIM JEGGING S-M (J3047))",13,"EA",10.50,136.50,328.50
,"Invoice","10/13/2022","523803","810312-023730 / #23730 ORIGINAL DENIM JEGGING L-XL (J3047)","ALBERTSONS SAFEWAY:ALBERTSONS DENVER:ALBDV876","LIODJ402-AY (810312-023730 / #23730 ORIGINAL DENIM JEGGING L-XL (J3047))",23,"EA",10.50,241.50,570.00
,"Invoice","10/13/2022","523803","810312-023747 / #23747 ORIGINAL DENIM JEGGING 2XL-3XL (J3047)","ALBERTSONS SAFEWAY:ALBERTSONS DENVER:ALBDV876","LIODJ403-AY (810312-023747 / #23747 ORIGINAL DENIM JEGGING 2XL-3XL (J3047))",4,"EA",10.50,42.00,612.00
"Total ALBDV876",,,,,,,88,,,612.00,612.00
"ALBDV899",,,,,,,,,,,""
,"Invoice","10/04/2022","522793","810312-023846 / #23846 PRINTED JEGGING S-M (J4660)","ALBERTSONS SAFEWAY:ALBERTSONS DENVER:ALBDV899","LIPDJ301-AY (810312-023846 / #23846 PRINTED JEGGING S-M (J4660))",13,"EA",10.50,136.50,136.50
,"Invoice","10/04/2022","522793","810312-023853/ #23853 PRINTED JEGGING L-XL (J4660)","ALBERTSONS SAFEWAY:ALBERTSONS DENVER:ALBDV899","LIPDJ302-AY (810312-023853/ #23853 PRINTED JEGGING L-XL (J4660))",23,"EA",10.50,241.50,378.00
,"Invoice","10/04/2022","522793","810312-023860/ #23860 PRINTED JEGGING 2XL-3XL (J4660)","ALBERTSONS SAFEWAY:ALBERTSONS DENVER:ALBDV899","LIPDJ303-AY (810312-023860/ #23860 PRINTED JEGGING 2XL-3XL (J4660))",4,"EA",10.50,42.00,420.00
"Total ALBDV899",,,,,,,40,,,420.00,420.00
"Total ALBERTSONS DENVER",,,,,,,1144,,,7956.00,7956.00
"Total ALBERTSONS SAFEWAY",,,,,,,1144,,,7956.00,7956.00
"TOTAL",,,,,,,1144,,,7956.00,7956.00
