,"Type","Date","Num","Memo","Name","Item","Qty","U/M","Sales Price","Amount","Balance"
"ALBERTSONS SAFEWAY",,,,,,,,,,,""
"INTERMOUNTAIN DIVISION",,,,,,,,,,,""
,"Invoice","11/09/2022","528068","810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM24","LISSL202-AY (810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286))",27,"EA",4.30,116.10,58.70
,"Invoice","11/09/2022","528068","810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM24","LISSL203-AY (810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286))",4,"EA",4.30,17.20,75.90
,"Invoice","11/09/2022","528068","810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM24","LISSL301-AY (810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316))",17,"EA",4.30,73.10,149.00
,"Invoice","11/09/2022","528068","810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM24","LISSL302-AY (810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316))",27,"EA",4.30,116.10,265.10
,"Invoice","11/09/2022","528068","810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM24","LISSL303-AY (810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316))",4,"EA",4.30,17.20,282.30
"Total ALBIM24",,,,,,,80,,,282.30,282.30
"ALBIM28",,,,,,,,,,,""
,"Invoice","10/14/2022","523847","810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM28","LISSL201-AY (810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286))",17,"EA",4.30,73.10,73.10
,"Invoice","10/14/2022","523847","810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM28","LISSL202-AY (810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286))",27,"EA",4.30,116.10,189.20
,"Invoice","10/14/2022","523847","810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM28","LISSL203-AY (810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286))",4,"EA",4.30,17.20,206.40
"Total ALBIM28",,,,,,,48,,,206.40,206.40
"ALBIM2999",,,,,,,,,,,""
,"Credit Memo","10/16/2022","523895","810312-020340 / #20340 SUPER PLUSH PANTS","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM2999","GMSPP110-FW (810312-020340 / #20340 SUPER PLUSH PANTS)",-8,,6.00,-48.00,-48.00
,"Credit Memo","10/16/2022","523895","810312-022573 / #22573 PLUSH PANTS L-XL (P4073)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM2999","LIPP202-FW (810312-022573 / #22573 PLUSH PANTS L-XL (P4073))",-10,,6.00,-60.00,-108.00
,"Credit Memo","10/16/2022","523895","810312-020340 / #20340 SUPER PLUSH PANTS","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM2999","GMSPP110-FW (810312-020340 / #20340 SUPER PLUSH PANTS)",-1,,6.00,-6.00,-114.00
,"Credit Memo","10/16/2022","523895","810312-021705 / #21705 PRINTED POCKET SWING TUNIC","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM2999","GMPPST200-FW (810312-021705 / #21705 PRINTED POCKET SWING TUNIC)",-4,,7.50,-30.00,-144.00
,"Credit Memo","10/16/2022","523895","810312-021712 / #21712 SOLID POCKET SWING TUNIC S-XL (T1289)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM2999","LISPST201-FW (810312-021712 / #21712 SOLID POCKET SWING TUNIC S-XL (T1289))",-5,,7.50,-37.50,-181.50
,"Credit Memo","10/16/2022","523895","810312-022597 / #22597 LONG SLEEVE THERMAL TOP 2XL-3XL (T7997)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM2999","LILSTT203-FW (810312-022597 / #22597 LONG SLEEVE THERMAL TOP 2XL-3XL (T7997))",-8,,4.75,-38.00,-219.50
,"Credit Memo","10/16/2022","523895","810312-021712 / #21712 SOLID POCKET SWING TUNIC S-XL (T1289)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM2999","LISPST201-FW (810312-021712 / #21712 SOLID POCKET SWING TUNIC S-XL (T1289))",-1,,7.50,-7.50,-227.00
,"Credit Memo","10/16/2022","523895","810312-022641 / #22641 PRINTED POCKET SWING TUNIC L-XL (T0541)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM2999","LIPPST102-FW (810312-022641 / #22641 PRINTED POCKET SWING TUNIC L-XL (T0541))",-6,,7.50,-45.00,-272.00
,"Credit Memo","10/16/2022","523895","810312-022658 / #22658 SOLID POCKET SWING TUNIC L-XL (T1258)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM2999","LISPST102-FW (810312-022658 / #22658 SOLID POCKET SWING TUNIC L-XL (T1258))",-7,,8.00,-56.00,-328.00
,"Credit Memo","10/16/2022","523895","810312-022573 / #22573 PLUSH PANTS L-XL (P4073)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM2999","LIPP202-FW (810312-022573 / #22573 PLUSH PANTS L-XL (P4073))",-17,,6.00,-102.00,-430.00
,"Credit Memo","10/16/2022","523895","810312-022726 / #22726 SHARK-BITE TUNIC S-M (T2633)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM2999","LISBT201-FW (810312-022726 / #22726 SHARK-BITE TUNIC S-M (T2633))",-14,,9.00,-126.00,-556.00
,"Credit Memo","10/16/2022","523895","810312-022733 / #22733 SHARK-BITE TUNIC L-XL (T2633)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM2999","LISBT202-FW (810312-022733 / #22733 SHARK-BITE TUNIC L-XL (T2633))",-22,,9.00,-198.00,-754.00
,"Credit Memo","10/16/2022","523895","810312-021279 / #21279 LONG SLEEVE THERMAL TOP","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM2999","GMLSTT100-FW (810312-021279 / #21279 LONG SLEEVE THERMAL TOP)",-16,,4.75,-76.00,-830.00
,"Credit Memo","10/16/2022","523895","810312-022580 / #22580 LONG SLEEVE THERMAL TOP L-XL (T7997)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM2999","LILSTT202-FW (810312-022580 / #22580 LONG SLEEVE THERMAL TOP L-XL (T7997))",-24,,4.75,-114.00,-944.00
,"Credit Memo","10/16/2022","523895","810312-022597 / #22597 LONG SLEEVE THERMAL TOP 2XL-3XL (T7997)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM2999","LILSTT203-FW (810312-022597 / #22597 LONG SLEEVE THERMAL TOP 2XL-3XL (T7997))",-8,,4.75,-38.00,-982.00
,"Credit Memo","10/16/2022","523895","810312-021637 / #21637 KEY HOLE BUTTON TUNIC","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM2999","GMBBKHT100-FW (810312-021637 / #21637 KEY HOLE BUTTON TUNIC)",-36,,7.50,-270.00,-1252.00
"Total ALBIM2999",,,,,,,-187,,,-1252.00,-1252.00
"ALBIM3195",,,,,,,,,,,""
,"Invoice","10/17/2022","524055","810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM3195","LISSL301-AY (810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316))",17,"EA",4.30,73.10,73.10
,"Invoice","10/17/2022","524055","810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM3195","LISSL302-AY (810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316))",27,"EA",4.30,116.10,189.20
,"Invoice","10/17/2022","524055","810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM3195","LISSL303-AY (810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316))",4,"EA",4.30,17.20,206.40
,"Invoice","10/17/2022","524055","810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM3195","LISSL201-AY (810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286))",17,"EA",4.30,73.10,279.50
,"Invoice","10/17/2022","524055","810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM3195","LISSL202-AY (810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286))",27,"EA",4.30,116.10,395.60
,"Invoice","10/17/2022","524055","810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM3195","LISSL203-AY (810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286))",4,"EA",4.30,17.20,412.80
,"Invoice","10/17/2022","524055","810312-023723 / #23723 ORIGINAL DENIM JEGGING S-M (J3047)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM3195","LIODJ401-AY (810312-023723 / #23723 ORIGINAL DENIM JEGGING S-M (J3047))",13,"EA",10.50,136.50,549.30
,"Invoice","10/17/2022","524055","810312-023730 / #23730 ORIGINAL DENIM JEGGING L-XL (J3047)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM3195","LIODJ402-AY (810312-023730 / #23730 ORIGINAL DENIM JEGGING L-XL (J3047))",23,"EA",10.50,241.50,790.80
,"Invoice","10/17/2022","524055","810312-023747 / #23747 ORIGINAL DENIM JEGGING 2XL-3XL (J3047)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM3195","LIODJ403-AY (810312-023747 / #23747 ORIGINAL DENIM JEGGING 2XL-3XL (J3047))",4,"EA",10.50,42.00,832.80
,"Invoice","10/17/2022","524055","810312-023846 / #23846 PRINTED JEGGING S-M (J4660)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM3195","LIPDJ301-AY (810312-023846 / #23846 PRINTED JEGGING S-M (J4660))",13,"EA",10.50,136.50,969.30
,"Invoice","10/17/2022","524055","810312-023853/ #23853 PRINTED JEGGING L-XL (J4660)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM3195","LIPDJ302-AY (810312-023853/ #23853 PRINTED JEGGING L-XL (J4660))",23,"EA",10.50,241.50,1210.80
,"Invoice","10/17/2022","524055","810312-023860/ #23860 PRINTED JEGGING 2XL-3XL (J4660)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM3195","LIPDJ303-AY (810312-023860/ #23860 PRINTED JEGGING 2XL-3XL (J4660))",4,"EA",10.50,42.00,1252.80
,"Invoice","10/17/2022","524055","810312-023556 / #23556 LOUNGE PANTS S-M (P5663)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM3195","LILP201-AY (810312-023556 / #23556 LOUNGE PANTS S-M (P5663))",14,"EA",10.00,140.00,1392.80
,"Invoice","10/17/2022","524055","810312-023563 / #23563 LOUNGE PANTS L-XL (P5663)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM3195","LILP202-AY (810312-023563 / #23563 LOUNGE PANTS L-XL (P5663))",22,"EA",10.00,220.00,1612.80
"Total ALBIM3195",,,,,,,212,,,1612.80,1612.80
"ALBIM3269",,,,,,,,,,,""
,"Invoice","10/14/2022","523853","810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM3269","LISSL301-AY (810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316))",17,"EA",4.30,73.10,73.10
,"Invoice","10/14/2022","523853","810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM3269","LISSL302-AY (810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316))",27,"EA",4.30,116.10,189.20
,"Invoice","10/14/2022","523853","810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM3269","LISSL303-AY (810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316))",4,"EA",4.30,17.20,206.40
"Total ALBIM3269",,,,,,,48,,,206.40,206.40
"ALBIM33",,,,,,,,,,,""
,"Credit Memo","10/16/2022","523896","810312-022726 / #22726 SHARK-BITE TUNIC S-M (T2633)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM33","LISBT201-FW (810312-022726 / #22726 SHARK-BITE TUNIC S-M (T2633))",-3,,9.00,-27.00,-27.00
,"Credit Memo","10/16/2022","523896","810312-022733 / #22733 SHARK-BITE TUNIC L-XL (T2633)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM33","LISBT202-FW (810312-022733 / #22733 SHARK-BITE TUNIC L-XL (T2633))",-1,,9.00,-9.00,-36.00
,"Credit Memo","10/16/2022","523896","810312-023228 / #23228 SOLID WAFFLE KNIT TUNIC","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM33","GMSWKT100-FW (810312-023228 / #23228 SOLID WAFFLE KNIT TUNIC)",-9,,8.50,-76.50,-112.50
"Total ALBIM33",,,,,,,-13,,,-112.50,-112.50
"ALBIM3339",,,,,,,,,,,""
,"Invoice","10/14/2022","523859","810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM3339","LISSL301-AY (810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316))",17,"EA",4.30,73.10,73.10
,"Invoice","10/14/2022","523859","810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM3339","LISSL302-AY (810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316))",27,"EA",4.30,116.10,189.20
,"Invoice","10/14/2022","523859","810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM3339","LISSL303-AY (810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316))",4,"EA",4.30,17.20,206.40
"Total ALBIM3339",,,,,,,48,,,206.40,206.40
"ALBIM3342",,,,,,,,,,,""
,"Credit Memo","10/16/2022","523897","810312-024201 / #24201 SOLID BACK SLIT TUNIC S-XL (T1801)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM3342","LISBST101-SS (810312-024201 / #24201 SOLID BACK SLIT TUNIC S-XL (T1801))",-8,,10.00,-80.00,-80.00
,"Credit Memo","10/16/2022","523897","810312-024218 / #24218 SOLID BACK SLIT TUNIC 2XL-3XL (T1801)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM3342","LISBST102-SS (810312-024218 / #24218 SOLID BACK SLIT TUNIC 2XL-3XL (T1801))",-1,,10.00,-10.00,-90.00
,"Credit Memo","10/16/2022","523897","810312-024478 / #024478 PRINTED POCKET SLEEVELSS TUNIC (T7885)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM3342","LISPPT101-SS (810312-024478 / #024478 PRINTED POCKET SLEEVELSS TUNIC (T7885))",-9,,9.00,-81.00,-171.00
,"Credit Memo","10/16/2022","523897","810312-024201 / #24201 SOLID BACK SLIT TUNIC S-XL (T1801)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM3342","LISBST101-SS (810312-024201 / #24201 SOLID BACK SLIT TUNIC S-XL (T1801))",-18,,10.00,-180.00,-351.00
,"Credit Memo","10/16/2022","523897","810312-024218 / #24218 SOLID BACK SLIT TUNIC 2XL-3XL (T1801)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM3342","LISBST102-SS (810312-024218 / #24218 SOLID BACK SLIT TUNIC 2XL-3XL (T1801))",-3,,10.00,-30.00,-381.00
"Total ALBIM3342",,,,,,,-39,,,-381.00,-381.00
"ALBIM3360",,,,,,,,,,,""
,"Invoice","10/14/2022","523846","810312-023556 / #23556 LOUNGE PANTS S-M (P5663)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM3360","LILP201-AY (810312-023556 / #23556 LOUNGE PANTS S-M (P5663))",14,"EA",10.00,140.00,140.00
,"Invoice","10/14/2022","523846","810312-023563 / #23563 LOUNGE PANTS L-XL (P5663)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM3360","LILP202-AY (810312-023563 / #23563 LOUNGE PANTS L-XL (P5663))",22,"EA",10.00,220.00,360.00
,"Invoice","10/17/2022","524056","810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM3360","LISSL301-AY (810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316))",17,"EA",4.30,73.10,433.10
,"Invoice","10/17/2022","524056","810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM3360","LISSL302-AY (810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316))",27,"EA",4.30,116.10,549.20
,"Invoice","10/17/2022","524056","810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM3360","LISSL303-AY (810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316))",4,"EA",4.30,17.20,566.40
,"Invoice","10/17/2022","524056","810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM3360","LISSL201-AY (810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286))",17,"EA",4.30,73.10,639.50
,"Invoice","10/17/2022","524056","810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM3360","LISSL202-AY (810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286))",27,"EA",4.30,116.10,755.60
,"Invoice","10/17/2022","524056","810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM3360","LISSL203-AY (810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286))",4,"EA",4.30,17.20,772.80
,"Invoice","10/17/2022","524056","810312-023723 / #23723 ORIGINAL DENIM JEGGING S-M (J3047)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM3360","LIODJ401-AY (810312-023723 / #23723 ORIGINAL DENIM JEGGING S-M (J3047))",13,"EA",10.50,136.50,909.30
,"Invoice","10/17/2022","524056","810312-023730 / #23730 ORIGINAL DENIM JEGGING L-XL (J3047)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM3360","LIODJ402-AY (810312-023730 / #23730 ORIGINAL DENIM JEGGING L-XL (J3047))",23,"EA",10.50,241.50,1150.80
,"Invoice","10/17/2022","524056","810312-023747 / #23747 ORIGINAL DENIM JEGGING 2XL-3XL (J3047)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM3360","LIODJ403-AY (810312-023747 / #23747 ORIGINAL DENIM JEGGING 2XL-3XL (J3047))",4,"EA",10.50,42.00,1192.80
,"Invoice","10/17/2022","524056","810312-023846 / #23846 PRINTED JEGGING S-M (J4660)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM3360","LIPDJ301-AY (810312-023846 / #23846 PRINTED JEGGING S-M (J4660))",13,"EA",10.50,136.50,1329.30
,"Invoice","10/17/2022","524056","810312-023853/ #23853 PRINTED JEGGING L-XL (J4660)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM3360","LIPDJ302-AY (810312-023853/ #23853 PRINTED JEGGING L-XL (J4660))",23,"EA",10.50,241.50,1570.80
,"Invoice","10/17/2022","524056","810312-023860/ #23860 PRINTED JEGGING 2XL-3XL (J4660)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM3360","LIPDJ303-AY (810312-023860/ #23860 PRINTED JEGGING 2XL-3XL (J4660))",4,"EA",10.50,42.00,1612.80
"Total ALBIM3360",,,,,,,212,,,1612.80,1612.80
"ALBIM3366",,,,,,,,,,,""
,"Invoice","10/14/2022","523844","810312-023556 / #23556 LOUNGE PANTS S-M (P5663)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM3366","LILP201-AY (810312-023556 / #23556 LOUNGE PANTS S-M (P5663))",14,"EA",10.00,140.00,140.00
,"Invoice","10/14/2022","523844","810312-023563 / #23563 LOUNGE PANTS L-XL (P5663)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM3366","LILP202-AY (810312-023563 / #23563 LOUNGE PANTS L-XL (P5663))",22,"EA",10.00,220.00,360.00
,"Credit Memo","10/16/2022","523898","810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM3366","LISSL201-AY (810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286))",-10,,4.30,-43.00,317.00
,"Credit Memo","10/16/2022","523898","810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM3366","LISSL202-AY (810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286))",-38,,4.30,-163.40,153.60
,"Credit Memo","10/16/2022","523898","810312-021170 / #21170 SPORT LEGGING","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM3366","GMSL120-AY (810312-021170 / #21170 SPORT LEGGING)",-48,,5.50,-264.00,-110.40
,"Credit Memo","10/16/2022","523898","810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM3366","LISSL301-AY (810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316))",-17,,4.30,-73.10,-183.50
,"Credit Memo","10/16/2022","523898","810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM3366","LISSL302-AY (810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316))",-27,,4.30,-116.10,-299.60
,"Credit Memo","10/16/2022","523898","810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM3366","LISSL303-AY (810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316))",-4,,4.30,-17.20,-316.80
,"Credit Memo","10/16/2022","523898","810312-023563 / #23563 LOUNGE PANTS L-XL (P5663)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM3366","LILP202-AY (810312-023563 / #23563 LOUNGE PANTS L-XL (P5663))",-10,,10.00,-100.00,-416.80
,"Credit Memo","10/16/2022","523898","810312-023730 / #23730 ORIGINAL DENIM JEGGING L-XL (J3047)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM3366","LIODJ402-AY (810312-023730 / #23730 ORIGINAL DENIM JEGGING L-XL (J3047))",-14,,10.50,-147.00,-563.80
,"Invoice","11/01/2022","527133","810312-023723 / #23723 ORIGINAL DENIM JEGGING S-M (J3047)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM3366","LIODJ401-AY (810312-023723 / #23723 ORIGINAL DENIM JEGGING S-M (J3047))",13,"EA",10.50,136.50,-427.30
,"Invoice","11/01/2022","527133","810312-023730 / #23730 ORIGINAL DENIM JEGGING L-XL (J3047)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM3366","LIODJ402-AY (810312-023730 / #23730 ORIGINAL DENIM JEGGING L-XL (J3047))",23,"EA",10.50,241.50,-185.80
,"Invoice","11/01/2022","527133","810312-023747 / #23747 ORIGINAL DENIM JEGGING 2XL-3XL (J3047)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM3366","LIODJ403-AY (810312-023747 / #23747 ORIGINAL DENIM JEGGING 2XL-3XL (J3047))",4,"EA",10.50,42.00,-143.80
"Total ALBIM3366",,,,,,,-92,,,-143.80,-143.80
"ALBIM4008 (LEGGINGS JEGGINGS ONLY)",,,,,,,,,,,""
,"Invoice","10/10/2022","523311","810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM4008 (LEGGINGS JEGGINGS ONLY)","LISSL201-AY (810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286))",17,"EA",4.30,73.10,73.10
,"Invoice","10/10/2022","523311","810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM4008 (LEGGINGS JEGGINGS ONLY)","LISSL202-AY (810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286))",27,"EA",4.30,116.10,189.20
,"Invoice","10/10/2022","523311","810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM4008 (LEGGINGS JEGGINGS ONLY)","LISSL203-AY (810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286))",4,"EA",4.30,17.20,206.40
,"Invoice","10/10/2022","523311","810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM4008 (LEGGINGS JEGGINGS ONLY)","LISSL301-AY (810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316))",17,"EA",4.30,73.10,279.50
,"Invoice","10/10/2022","523311","810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM4008 (LEGGINGS JEGGINGS ONLY)","LISSL302-AY (810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316))",27,"EA",4.30,116.10,395.60
