,"Type","Date","Num","Memo","Name","Item","Qty","U/M","Sales Price","Amount","Balance"
,"Invoice","10/04/2022","522812","810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286)","FRESH ENCOUNTER, INC.:FRE926 (EI)","LISSL201-AY (810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286))",17,"EA",4.00,68.00,68.00
,"Invoice","10/04/2022","522812","810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286)","FRESH ENCOUNTER, INC.:FRE926 (EI)","LISSL202-AY (810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286))",27,"EA",4.00,108.00,176.00
,"Invoice","10/04/2022","522812","810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286)","FRESH ENCOUNTER, INC.:FRE926 (EI)","LISSL203-AY (810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286))",4,"EA",4.00,16.00,192.00
,"Invoice","11/01/2022","527150","810312-023754 / #23754 PRINTED PLUSH PANTS","FRESH ENCOUNTER, INC.:FRE926 (EI)","GMPPP300-FW (810312-023754 / #23754 PRINTED PLUSH PANTS)",36,"EA",7.00,252.00,444.00
"Total FRE926 (EI)",,,,,,,84,,,444.00,444.00
"FRE928 (EI)",,,,,,,,,,,""
,"Invoice","11/01/2022","527151","810312-023754 / #23754 PRINTED PLUSH PANTS","FRESH ENCOUNTER, INC.:FRE928 (EI)","GMPPP300-FW (810312-023754 / #23754 PRINTED PLUSH PANTS)",36,"EA",7.00,252.00,252.00
"Total FRE928 (EI)",,,,,,,36,,,252.00,252.00
"FRE951 (EI)",,,,,,,,,,,""
,"Invoice","10/25/2022","524555","810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286)","FRESH ENCOUNTER, INC.:FRE951 (EI)","LISSL201-AY (810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286))",17,"EA",4.00,68.00,68.00
,"Invoice","10/25/2022","524555","810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286)","FRESH ENCOUNTER, INC.:FRE951 (EI)","LISSL202-AY (810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286))",27,"EA",4.00,108.00,176.00
,"Invoice","10/25/2022","524555","810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286)","FRESH ENCOUNTER, INC.:FRE951 (EI)","LISSL203-AY (810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286))",4,"EA",4.00,16.00,192.00
"Total FRE951 (EI)",,,,,,,48,,,192.00,192.00
"FRE952 (EI) (NO MASKS)",,,,,,,,,,,""
