,"Type","Date","Num","Memo","Name","Item","Qty","U/M","Sales Price","Amount","Balance"
,"Invoice","11/07/2022","527957","810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316)","KROGER CORPORATE:KROGER ATLANTA:KROAT400","LISSL303-AY (810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316))",4,"EA",4.30,17.20,1046.40
"Total KROAT400",,,,,,,128,,,1046.40,1046.40
"KROAT405",,,,,,,,,,,""
,"Invoice","11/01/2022","527110","810312-023723 / #23723 ORIGINAL DENIM JEGGING S-M (J3047)","KROGER CORPORATE:KROGER ATLANTA:KROAT405","LIODJ401-AY (810312-023723 / #23723 ORIGINAL DENIM JEGGING S-M (J3047))",13,"EA",10.50,136.50,136.50
,"Invoice","11/01/2022","527110","810312-023730 / #23730 ORIGINAL DENIM JEGGING L-XL (J3047)","KROGER CORPORATE:KROGER ATLANTA:KROAT405","LIODJ402-AY (810312-023730 / #23730 ORIGINAL DENIM JEGGING L-XL (J3047))",23,"EA",10.50,241.50,378.00
,"Invoice","11/01/2022","527110","810312-023747 / #23747 ORIGINAL DENIM JEGGING 2XL-3XL (J3047)","KROGER CORPORATE:KROGER ATLANTA:KROAT405","LIODJ403-AY (810312-023747 / #23747 ORIGINAL DENIM JEGGING 2XL-3XL (J3047))",4,"EA",10.50,42.00,420.00
"Total KROAT405",,,,,,,40,,,420.00,420.00
"KROAT420",,,,,,,,,,,""
,"Invoice","10/17/2022","524002","810312-023723 / #23723 ORIGINAL DENIM JEGGING S-M (J3047)","KROGER CORPORATE:KROGER ATLANTA:KROAT420","LIODJ401-AY (810312-023723 / #23723 ORIGINAL DENIM JEGGING S-M (J3047))",13,"EA",10.50,136.50,136.50
,"Invoice","10/17/2022","524002","810312-023730 / #23730 ORIGINAL DENIM JEGGING L-XL (J3047)","KROGER CORPORATE:KROGER ATLANTA:KROAT420","LIODJ402-AY (810312-023730 / #23730 ORIGINAL DENIM JEGGING L-XL (J3047))",23,"EA",10.50,241.50,378.00
,"Invoice","10/17/2022","524002","810312-023747 / #23747 ORIGINAL DENIM JEGGING 2XL-3XL (J3047)","KROGER CORPORATE:KROGER ATLANTA:KROAT420","LIODJ403-AY (810312-023747 / #23747 ORIGINAL DENIM JEGGING 2XL-3XL (J3047))",4,"EA",10.50,42.00,420.00
"Total KROAT420",,,,,,,40,,,420.00,420.00
"KROAT422",,,,,,,,,,,""
,"Invoice","10/10/2022","523399","810312-023846 / #23846 PRINTED JEGGING S-M (J4660)","KROGER CORPORATE:KROGER ATLANTA:KROAT422","LIPDJ301-AY (810312-023846 / #23846 PRINTED JEGGING S-M (J4660))",13,"EA",10.50,136.50,136.50
,"Invoice","10/10/2022","523399","810312-023853/ #23853 PRINTED JEGGING L-XL (J4660)","KROGER CORPORATE:KROGER ATLANTA:KROAT422","LIPDJ302-AY (810312-023853/ #23853 PRINTED JEGGING L-XL (J4660))",23,"EA",10.50,241.50,378.00
,"Invoice","10/10/2022","523399","810312-023860/ #23860 PRINTED JEGGING 2XL-3XL (J4660)","KROGER CORPORATE:KROGER ATLANTA:KROAT422","LIPDJ303-AY (810312-023860/ #23860 PRINTED JEGGING 2XL-3XL (J4660))",4,"EA",10.50,42.00,420.00
,"Invoice","11/07/2022","527956","810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316)","KROGER CORPORATE:KROGER ATLANTA:KROAT422","LISSL301-AY (810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316))",17,"EA",4.30,73.10,493.10
,"Invoice","11/07/2022","527956","810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316)","KROGER CORPORATE:KROGER ATLANTA:KROAT422","LISSL302-AY (810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316))",27,"EA",4.30,116.10,609.20
,"Invoice","11/07/2022","527956","810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316)","KROGER CORPORATE:KROGER ATLANTA:KROAT422","LISSL303-AY (810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316))",4,"EA",4.30,17.20,626.40
"Total KROAT422",,,,,,,88,,,626.40,626.40
"KROAT426",,,,,,,,,,,""
,"Invoice","10/17/2022","524005","810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316)","KROGER CORPORATE:KROGER ATLANTA:KROAT426","LISSL301-AY (810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316))",17,"EA",4.30,73.10,73.10
,"Invoice","10/17/2022","524005","810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316)","KROGER CORPORATE:KROGER ATLANTA:KROAT426","LISSL302-AY (810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316))",27,"EA",4.30,116.10,189.20
,"Invoice","10/17/2022","524005","810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316)","KROGER CORPORATE:KROGER ATLANTA:KROAT426","LISSL303-AY (810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316))",4,"EA",4.30,17.20,206.40
"Total KROAT426",,,,,,,48,,,206.40,206.40
"KROAT428",,,,,,,,,,,""
,"Invoice","10/03/2022","522622","810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316)","KROGER CORPORATE:KROGER ATLANTA:KROAT428","LISSL301-AY (810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316))",17,"EA",4.30,73.10,73.10
,"Invoice","10/03/2022","522622","810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316)","KROGER CORPORATE:KROGER ATLANTA:KROAT428","LISSL302-AY (810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316))",27,"EA",4.30,116.10,189.20
,"Invoice","10/03/2022","522622","810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316)","KROGER CORPORATE:KROGER ATLANTA:KROAT428","LISSL303-AY (810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316))",4,"EA",4.30,17.20,206.40
,"Invoice","10/10/2022","523394","810312-023723 / #23723 ORIGINAL DENIM JEGGING S-M (J3047)","KROGER CORPORATE:KROGER ATLANTA:KROAT428","LIODJ401-AY (810312-023723 / #23723 ORIGINAL DENIM JEGGING S-M (J3047))",13,"EA",10.50,136.50,342.90
,"Invoice","10/10/2022","523394","810312-023730 / #23730 ORIGINAL DENIM JEGGING L-XL (J3047)","KROGER CORPORATE:KROGER ATLANTA:KROAT428","LIODJ402-AY (810312-023730 / #23730 ORIGINAL DENIM JEGGING L-XL (J3047))",23,"EA",10.50,241.50,584.40
,"Invoice","10/10/2022","523394","810312-023747 / #23747 ORIGINAL DENIM JEGGING 2XL-3XL (J3047)","KROGER CORPORATE:KROGER ATLANTA:KROAT428","LIODJ403-AY (810312-023747 / #23747 ORIGINAL DENIM JEGGING 2XL-3XL (J3047))",4,"EA",10.50,42.00,626.40
"Total KROAT428",,,,,,,88,,,626.40,626.40
"KROAT436",,,,,,,,,,,""
,"Invoice","10/10/2022","523398","810312-023846 / #23846 PRINTED JEGGING S-M (J4660)","KROGER CORPORATE:KROGER ATLANTA:KROAT436","LIPDJ301-AY (810312-023846 / #23846 PRINTED JEGGING S-M (J4660))",13,"EA",10.50,136.50,136.50
